YEAR,DATE,SITE,GROUP,TREATMENT,ID,FLUX PLOT ID,VEGETATION TYPE,PLOT SIZE,SPECIES,FUNCTIONAL TYPE,TISSUE,LEAF AREA ,DRY BIOMASS kg ,DRY BIOMASS g,SLA ,%C,%N,CARBON,NITROGEN ,C:N RATIO,C/LA ,C/LM,N/LA ,N/LM ,comments,,
2004,8-Aug,Abisko,Latnja,Control,LWM1,LWM1,Wet meadow,20cm x 20cm,PET FRI,F,NL,n/a,0.00010,0.099,n/a,,,,,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest.  Leaf samples to old to scan: no other samples of this species. ,,
2004,8-Aug,Abisko,Latnja,Control,LWM1,LWM1,Wet meadow,20cm x 20cm,CAR STA,S,NL,0.01127,0.00106,1.061,10.622,45.054,2.642,0.478,0.028,17.053,42.416,450.540,2.487,26.420,,,
2004,8-Aug,Abisko,Latnja,Control,LWM1,LWM1,Wet meadow,20cm x 20cm,CAR VAG,S,NL,0.00498,0.00048,0.479,10.401,43.873,2.967,0.210,0.014,14.787,42.182,438.730,2.853,29.670,,,
2004,8-Aug,Abisko,Latnja,Control,LWM1,LWM1,Wet meadow,20cm x 20cm,GRASS,G,NL,0.00235,0.00035,0.350,6.714,43.216,2.478,0.151,0.009,17.440,64.364,432.160,3.691,24.780,,,
2004,8-Aug,Abisko,Latnja,Control,LWM1,LWM1,Wet meadow,20cm x 20cm,EQU ARV,P,NL+OL,0.00166,0.00045,0.447,3.714,39.231,2.490,0.175,0.011,15.755,105.640,392.310,6.705,24.900,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,8-Aug,Abisko,Latnja,Control,LWM1,LWM1,Wet meadow,20cm x 20cm,POL VIP,F,NL,0.00033,0.00003,0.029,11.309,46.405,2.486,0.013,0.001,18.670,41.035,464.050,2.198,24.855,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,CAR STA,S,NL,0.02207,0.00166,1.658,13.313,45.321,2.625,0.751,0.044,17.265,34.043,453.210,1.972,26.250,,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,CAR LAC,S,NL,0.01002,0.00143,1.426,7.022,44.933,2.460,0.641,0.035,18.265,63.987,449.330,3.503,24.600,,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,EQU ARV,P,NL,0.00628,0.00054,0.538,11.680,39.231,2.490,0.211,0.013,15.755,33.587,392.310,2.132,24.900,NL is the same as A(all) tissue for this species,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,GRASS,G,NL+OL,0.00290,0.00062,0.620,4.677,43.776,2.046,0.271,0.013,21.401,93.589,437.755,4.373,20.455,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,POL VIP,F,NL,0.00175,0.00036,0.357,4.910,46.405,2.486,0.166,0.009,18.670,94.504,464.050,5.062,24.855,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,SAL POL,D,NL,0.00140,0.00011,0.107,13.136,47.345,4.259,0.050,0.005,11.116,36.042,473.450,3.242,42.590,,,
2004,8-Aug,Abisko,Latnja,Control,LWM2,LWM2,Wet meadow,20cm x 20cm,UNK FORB,F,NL+OL,0.00028,0.00002,0.022,12.545,,,,,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,BET NAN,D,NL,0.28788,0.01732,17.316,16.625,50.700,2.345,8.779,0.406,21.620,30.496,507.000,1.411,23.450,,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,VAC MYR,D,NL,0.04803,0.00262,2.618,18.346,48.914,1.950,1.281,0.051,25.084,26.662,489.140,1.063,19.500,,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,VAC ULI,D,NL,0.01525,0.00082,0.821,18.572,47.592,1.547,0.391,0.013,30.764,25.625,475.920,0.833,15.470,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,FES SPP,G,NL,0.00803,0.00026,0.264,30.398,45.303,1.29,0.120,0.003,35.119,14.903,453.030,0.424,12.900,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,SOL VER,F,NL,0.00172,0.00005,0.046,37.391,44.699,2.407,0.021,0.001,18.570,11.954,446.990,0.644,24.070,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,LIN BOR,F,NL,0.00165,0.00006,0.063,26.159,46.288,1.628,0.029,0.001,28.432,17.695,462.880,0.622,16.280,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,LYC SPP,P,OL,0.00095,0.00005,0.049,19.313,49.031,1.106,0.024,0.001,44.332,25.387,490.310,0.573,11.060,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,CAR SPP,S,NL,0.00060,0.00003,0.034,17.647,44.006,1.714,0.015,0.001,25.674,24.937,440.060,0.971,17.140,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,VAC VIT,E,NL,0.00035,0.00002,0.020,17.550,50.487,1.132,0.010,0.000,44.619,28.767,504.865,0.645,11.315,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,EMP HER,E,OL,0.00030,0.00004,0.040,7.375,52.833,0.833,0.021,0.000,63.463,71.638,528.333,1.129,8.325,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,VAC VIT,E,OL,0.00025,0.00002,0.022,11.545,51.367,0.738,0.011,0.000,69.650,44.491,513.670,0.639,7.375,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,LYC SPP,P,NL,0.00024,0.00001,0.008,30.394,48.006,1.508,0.004,0.000,31.834,15.795,480.060,0.496,15.080,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB1,SB1,Betula,20cm x 20cm,EMP HER,E,NL,0.00024,0.00003,0.027,8.741,52.688,1.192,0.014,0.000,44.209,60.279,526.880,1.364,11.918,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB2,SB2,Betula,20cm x 20cm,BET NAN,D,NL,0.05955,0.00375,3.749,15.884,50.786,2.286,1.904,0.086,22.216,31.973,507.860,1.439,22.860,,,
2004,18-Aug,Abisko,Stepps,Control,SB2,SB2,Betula,20cm x 20cm,EMP HER,E,OL,0.00533,0.00135,1.352,3.945,53.499,0.959,0.723,0.013,55.786,135.628,534.990,2.431,9.590,,,
2004,18-Aug,Abisko,Stepps,Control,SB2,SB2,Betula,20cm x 20cm,VAC VIT,E,OL,0.00457,0.00073,0.728,6.274,51.568,0.835,0.375,0.006,61.758,82.197,515.680,1.331,8.350,,,
2004,18-Aug,Abisko,Stepps,Control,SB2,SB2,Betula,20cm x 20cm,EMP HER,E,NL,0.00320,0.00080,0.797,4.014,53.699,1.433,0.428,0.011,37.473,133.786,536.990,3.570,14.330,,,
2004,18-Aug,Abisko,Stepps,Control,SB2,SB2,Betula,20cm x 20cm,VAC VIT,E,NL,0.00294,0.00033,0.334,8.816,50.287,1.294,0.168,0.004,38.862,57.041,502.870,1.468,12.940,,,
2004,18-Aug,Abisko,Stepps,Control,SB2,SB2,Betula,20cm x 20cm,GRASS,G,NL,0.00059,0.00004,0.043,13.605,41.432,1.002,0.018,0.000,41.349,30.454,414.320,0.737,10.020,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SB3,SB3,Betula,20cm x 20cm,BET NAN,D,NL,0.02821,0.00175,1.748,16.141,51.592,1.858,0.902,0.032,27.767,31.964,515.920,1.151,18.580,,,
2004,18-Aug,Abisko,Stepps,Control,SB3,SB3,Betula,20cm x 20cm,GRASS,G,NL,0.00215,0.00013,0.128,16.797,41.432,1.002,0.053,0.001,41.349,24.666,414.320,0.597,10.020,,,
2004,18-Aug,Abisko,Stepps,Control,SH1,SH1,Heath,20cm x 20cm,EMP HER,E,OL,0.04190,0.00312,3.119,13.434,52.833,0.833,1.648,0.026,63.463,39.327,528.333,0.620,8.325,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  Fraction OL and LA estimated based on SH2 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SH1,SH1,Heath,20cm x 20cm,EMP HER,E,NL,0.00940,0.00074,0.738,12.748,52.688,1.192,0.389,0.009,44.209,41.330,526.880,0.935,11.918,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  Fraction OL and LA estimated based on SH2 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SH1,SH1,Heath,20cm x 20cm,VAC ULI,D,NL,0.00292,0.00025,0.247,11.821,47.592,1.547,0.117,0.004,30.764,40.261,475.920,1.309,15.470,,,
2004,18-Aug,Abisko,Stepps,Control,SH1,SH1,Heath,20cm x 20cm,VAC VIT,E,NL,0.00131,0.00016,0.160,8.163,50.487,1.132,0.081,0.002,44.619,61.852,504.865,1.386,11.315,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SH1,SH1,Heath,20cm x 20cm,VAC VIT,E,OL,0.00087,0.00014,0.135,6.444,51.367,0.738,0.069,0.001,69.650,79.707,513.670,1.144,7.375,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,EMP HER,E,OL,0.05893,0.00387,3.868,15.233,54.192,0.874,2.096,0.034,62.005,35.574,541.920,0.574,8.740,,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,EMP HER,E,NL,0.01323,0.00091,0.915,14.455,52.970,1.199,0.485,0.011,44.178,36.644,529.700,0.829,11.990,,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,ARC ALP,D,NL,0.00689,0.00040,0.403,17.100,47.764,1.414,0.192,0.006,33.779,27.932,477.640,0.827,14.140,,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,VAC VIT,E,NL,0.00334,0.00028,0.276,12.083,50.487,1.132,0.139,0.003,44.619,41.782,504.865,0.936,11.315,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,VAC VIT,E,OL,0.00281,0.00027,0.266,10.568,51.367,0.738,0.137,0.002,69.650,48.608,513.670,0.698,7.375,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,VAC ULI,D,NL,0.00088,0.00005,0.046,19.152,47.592,1.547,0.022,0.001,30.764,24.849,475.920,0.808,15.470,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,AND POL,E,NL,0.00087,0.00009,0.085,10.271,51.007,1.146,0.043,0.001,44.509,49.663,510.070,1.116,11.460,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SH2,SH2,Heath,20cm x 20cm,AND POL,E,OL,0.00037,0.00004,0.040,9.350,50.392,0.916,0.020,0.000,55.013,53.895,503.920,0.980,9.160,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,EMP HER,E,OL,0.00324,0.00058,0.575,5.635,51.643,0.728,0.297,0.004,70.986,91.649,516.425,1.291,7.275,,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,EMP HER,E,NL,0.00172,0.00037,0.367,4.695,51.703,0.971,0.190,0.004,53.247,110.128,517.030,2.068,9.710,,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,AND POL,E,NL,0.00129,0.00030,0.304,4.241,51.007,1.146,0.155,0.003,44.509,120.282,510.070,2.702,11.460,,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,DRY OCT,E,NL+OL,0.00099,0.00025,0.248,3.982,50.001,0.986,0.124,0.002,50.711,125.560,500.010,2.476,9.860,"All green leaves, not sure if we split the previous Dryas up this same way..(from Latnja) (C. Thompson)",,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,RHO LAP,E,NL,0.00074,0.00013,0.127,5.811,52.104,1.563,0.066,0.002,33.336,89.664,521.040,2.690,15.630,,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,AND POL,E,OL,0.00065,0.00016,0.155,4.202,50.392,0.916,0.078,0.001,55.013,119.922,503.920,2.180,9.160,,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,VAC ULI,D,NL,0.00064,0.00007,0.069,9.304,47.592,1.547,0.033,0.001,30.764,51.150,475.920,1.663,15.470,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SR1,SR1,Rocky,20cm x 20cm,TOE PUS,F,NL,0.00045,0.00004,0.043,10.512,45.478,1.230,0.020,0.001,36.974,43.264,454.780,1.170,12.300,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,EMP HER,E,OL,0.01809,0.00321,3.211,5.635,52.833,0.833,1.696,0.027,63.463,93.763,528.333,1.477,8.325,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  OL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,EMP HER,E,NL,0.00962,0.00205,2.049,4.695,52.688,1.192,1.080,0.024,44.209,112.226,526.880,2.539,11.918,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  NL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,VAC ULI,D,NL,0.00310,0.00033,0.333,9.304,47.592,1.547,0.158,0.005,30.764,51.150,475.920,1.663,15.470,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  NL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,AND POL,E,NL,0.00041,0.00011,0.107,3.805,51.007,1.146,0.055,0.001,44.509,134.042,510.070,3.012,11.460,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  NL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,AND POL,E,OL,0.00021,0.00006,0.056,3.710,50.392,0.916,0.028,0.001,55.013,135.819,503.920,2.469,9.160,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  OL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,CAS TET,E,OL+OS,0.00011,0.00003,0.031,3.484,,,0.000,0.000,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,DRY OCT,E,NL,0.00010,0.00003,0.027,3.807,50.001,0.986,0.014,0.000,50.711,131.341,500.010,2.590,9.860,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  NL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,RHO LAP,E,NL,0.00009,0.00002,0.018,5.055,52.104,1.563,0.009,0.000,33.336,103.078,521.040,3.092,15.630,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  NL fraction and LA based on SR1 fractions,,
2004,18-Aug,Abisko,Stepps,Control,SR2,SR2,Rocky,20cm x 20cm,CAS TET,E,NL+NS,0.00006,0.00003,0.034,1.735,,,0.000,0.000,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,SAL GLA,D,NL,0.24719,0.02084,20.835,11.864,47.602,1.842,9.918,0.384,25.843,40.123,476.020,1.553,18.420,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,BET NAN,D,NL,0.06044,0.00222,2.225,27.166,48.925,2.720,1.089,0.061,17.987,18.010,489.250,1.001,27.200,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,SOL VER,F,NL,0.03451,0.00121,1.209,28.559,44.699,2.407,0.540,0.029,18.570,15.651,446.990,0.843,24.070,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,VAC MYR,D,NL,0.01310,0.00079,0.790,16.577,48.914,1.950,0.386,0.015,25.084,29.507,489.140,1.176,19.500,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,LYC SPP,P,OL,0.01068,0.00107,1.068,10.003,49.031,1.106,0.524,0.012,44.332,49.014,490.310,1.106,11.060,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,LIN BOR,F,NL,0.00885,0.00042,0.416,21.295,46.288,1.628,0.192,0.007,28.432,21.737,462.880,0.765,16.280,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,LYC SPP,P,NL,0.00644,0.00055,0.552,11.680,48.006,1.508,0.265,0.008,31.834,41.100,480.060,1.291,15.080,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,FES SPP,G,NL,0.00559,0.00299,2.994,1.867,45.303,1.290,1.356,0.039,35.119,242.697,453.030,6.911,12.900,,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,VAC VIT,E,OL,0.00133,0.00020,0.195,6.795,51.367,0.738,0.100,0.001,69.650,75.597,513.670,1.085,7.375,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SS1,SS1,Salix,20cm x 20cm,VAC VIT,E,NL,0.00070,0.00006,0.064,10.891,50.487,1.132,0.032,0.001,44.619,46.358,504.865,1.039,11.315,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,SAL GLA,D,NL,0.04906,0.00428,4.276,11.473,47.815,2.124,2.045,0.091,22.512,41.676,478.150,1.851,21.240,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,EMP HER,E,OL,0.03068,0.00303,3.031,10.123,52.127,0.829,1.580,0.025,62.879,51.494,521.270,0.819,8.290,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,VAC VIT,E,NL,0.01976,0.00106,1.057,18.700,50.686,0.969,0.536,0.010,52.308,27.105,506.860,0.518,9.690,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,EMP HER,E,NL,0.01705,0.00145,1.446,11.786,52.676,1.223,0.762,0.018,43.071,44.693,526.760,1.038,12.230,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,VAC VIT,E,OL,0.01445,0.00178,1.780,8.117,51.166,0.640,0.911,0.011,79.947,63.035,511.660,0.788,6.400,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,CAR SPP,S,NL,0.01023,0.00030,0.296,34.544,43.361,1.763,0.128,0.005,24.595,12.552,433.610,0.510,17.630,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,VAC ULI,D,NL,0.00719,0.00042,0.424,16.953,47.592,1.547,0.202,0.007,30.764,28.073,475.920,0.913,15.470,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,EQU ARV,P,NL+OL,0.00351,0.00019,0.194,18.049,36.010,1.010,0.070,0.002,35.653,19.951,360.100,0.560,10.100,,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,AND POL,E,OL,0.00073,0.00006,0.057,12.877,50.392,0.916,0.029,0.001,55.013,39.133,503.920,0.711,9.160,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SS2,SS2,Salix,20cm x 20cm,AND POL,E,NL,0.00056,0.00004,0.038,14.658,51.007,1.146,0.019,0.000,44.509,34.798,510.070,0.782,11.460,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SWS1,SWS1,Wet sedge,20cm x 20cm,TRI CES,S,NL,0.00554,0.00132,1.323,4.188,44.681,1.564,0.591,0.021,28.568,106.695,446.810,3.735,15.640,,,
2004,18-Aug,Abisko,Stepps,Control,SWS1,SWS1,Wet sedge,20cm x 20cm,AND POL,E,NL,0.00067,0.00012,0.124,5.437,51.007,1.146,0.063,0.001,44.509,93.816,510.070,2.108,11.460,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  NL fraction and LA based on SWS2,,
2004,18-Aug,Abisko,Stepps,Control,SWS1,SWS1,Wet sedge,20cm x 20cm,TOE PUS,F,NL,0.00056,0.00006,0.063,8.889,45.478,1.230,0.029,0.001,36.974,51.163,454.780,1.384,12.300,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SWS1,SWS1,Wet sedge,20cm x 20cm,AND POL,E,OL,0.00041,0.00007,0.073,5.546,50.392,0.916,0.037,0.001,55.013,90.855,503.920,1.652,9.160,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date.  OL fraction and LA based on SWS 2,,
2004,18-Aug,Abisko,Stepps,Control,SWS1,SWS1,Wet sedge,20cm x 20cm,CAR SPP,S,NL,0.00009,0.00001,0.012,7.583,44.006,1.714,0.005,0.000,25.674,58.030,440.060,2.260,17.140,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2004,18-Aug,Abisko,Stepps,Control,SWS1,SWS1,Wet sedge,20cm x 20cm,PIN VUL,F,NL,0.00004,0.00001,0.005,8.400,,,0.000,0.000,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2004,18-Aug,Abisko,Stepps,Control,SWS2,SWS2,Wet sedge,20cm x 20cm,TRI CES,S,NL,0.00661,0.00067,0.674,9.804,45.405,1.628,0.306,0.011,27.890,46.312,454.050,1.661,16.280,,,
2004,18-Aug,Abisko,Stepps,Control,SWS2,SWS2,Wet sedge,20cm x 20cm,CAR SPP,S,NL,0.00359,0.00035,0.353,10.179,44.651,1.665,0.157,0.006,26.817,43.867,446.510,1.636,16.650,,,
2004,18-Aug,Abisko,Stepps,Control,SWS2,SWS2,Wet sedge,20cm x 20cm,TOE PUS,F,NL,0.00231,0.00007,0.074,31.386,45.478,1.230,0.033,0.001,36.974,14.490,454.780,0.392,12.300,,,
